timestamp_now1,timestamp_start1,callback1,timestamp_now2,timestamp_start2,callback2,timestamp_now3,timestamp_start3,callback3,timestamp_now4,timestamp_start4,callback4,timestamp_now5,timestamp_start5,callback5,timestamp_now6,timestamp_start6,callback6,timestamp_now7,timestamp_start7,callback7,timestamp_now8,timestamp_start8,callback8
1642429879.620514568,1642429879.120565807,0.141837,1642429879.629780950,1642429879.129696473,0.174197,1642429879.630157243,1642429879.130187049,0.176867,1642429879.645213112,1642429879.145429364,0.179015,1642429879.645580113,1642429879.145254213,0.150862,1642429879.654963930,1642429879.155143882,0.140581,1642429879.658599890,1642429879.158641677,0.141590,1642429879.665694594,1642429879.165865452,0.197294
1642429879.720547230,1642429879.220566227,0.57186,1642429879.729694318,1642429879.229691886,0.150963,1642429879.730070374,1642429879.230181390,0.54304,1642429879.745174210,1642429879.245421225,0.173116,1642429879.745537921,1642429879.245274734,0.169183,1642429879.755080148,1642429879.255123810,0.149828,1642429879.758539324,1642429879.258680082,0.141673,1642429879.765791769,1642429879.265871507,0.222367
1642429879.820455144,1642429879.320478889,0.191711,1642429879.829786494,1642429879.329703589,0.178254,1642429879.830195353,1642429879.330179456,0.215308,1642429879.845194984,1642429879.345433620,0.182585,1642429879.845553855,1642429879.345312949,0.151344,1642429879.855056376,1642429879.355121367,0.143456,1642429879.858570455,1642429879.358703086,0.141875,1642429879.865960558,1642429879.365964257,0.190626
1642429879.920429043,1642429879.420456250,0.59093,1642429879.929756396,1642429879.429708230,0.149659,1642429879.930121525,1642429879.430193530,0.141737,1642429879.945199906,1642429879.445434185,0.172109,1642429879.945561527,1642429879.445304277,0.167182,1642429879.955058784,1642429879.455102885,0.150223,1642429879.958555473,1642429879.458706440,0.142751,1642429879.965975633,1642429879.465969737,0.179349
1642429880.020584841,1642429880.520600653,0.142013,1642429880.029752858,1642429880.529708165,0.179353,1642429880.030121401,1642429880.530189447,0.212777,1642429880.045208828,1642429880.545267800,0.158690,1642429880.045685059,1642429880.545432815,0.154429,1642429880.055010288,1642429880.555138188,0.191698,1642429880.058583855,1642429880.558706682,0.141517,1642429880.065822119,1642429880.565882846,0.182402
1642429880.120575377,1642429880.620593099,0.56319,1642429880.129803204,1642429880.629703226,0.151741,1642429880.130162190,1642429880.630173050,0.53639,1642429880.145260486,1642429880.645268230,0.172643,1642429880.145723408,1642429880.645433705,0.167346,1642429880.154959262,1642429880.655121407,0.151144,1642429880.158563903,1642429880.658709301,0.142112,1642429880.165828774,1642429880.665879087,0.178090
1642429880.220571283,1642429880.720564202,0.141418,1642429880.229741927,1642429880.729702013,0.175634,1642429880.230105040,1642429880.730178235,0.141487,1642429880.245212176,1642429880.745270468,0.180292,1642429880.245665323,1642429880.745434909,0.152168,1642429880.254949295,1642429880.755099078,0.144345,1642429880.258575128,1642429880.758713039,0.52819,1642429880.265815601,1642429880.765881426,0.188983
1642429880.320549813,1642429880.820557097,0.56001,1642429880.329826435,1642429880.829820635,0.175844,1642429880.330188813,1642429880.830149715,0.111802,1642429880.345177189,1642429880.845256988,0.173943,1642429880.345578987,1642429880.845432313,0.165882,1642429880.354929646,1642429880.855075669,0.150158,1642429880.358764335,1642429880.858942654,0.142246,1642429880.365796605,1642429880.865882185,0.175599
1642429880.420512470,1642429880.920556047,0.141127,1642429880.429791353,1642429880.929701074,0.177461,1642429880.430203911,1642429880.930173097,0.199821,1642429880.445180347,1642429880.945262020,0.174332,1642429880.445575696,1642429880.945426053,0.65459,1642429880.454945295,1642429880.955082276,0.146377,1642429880.458538803,1642429880.958657659,0.53192,1642429880.465820789,1642429880.965882894,0.178555
1642429880.520440791,1642429880.1020556658,0.53729,1642429880.529666147,1642429880.1029676409,0.153969,1642429880.530117014,1642429880.1030082210,0.53674,1642429880.545177852,1642429880.1045262876,0.172854,1642429880.545539557,1642429880.1045432911,0.168671,1642429880.554862922,1642429880.1054986356,0.150899,1642429880.558902050,1642429880.1058952263,0.142481,1642429880.565783876,1642429880.1065886205,0.222380
1642429880.620550079,1642429880.1120553336,0.142296,1642429880.629800660,1642429880.1129698558,0.179298,1642429880.630161213,1642429880.1130177686,0.195526,1642429880.645164217,1642429880.1145160868,0.176294,1642429880.645557429,1642429880.1145364242,0.104641,1642429880.655039636,1642429880.1155123606,0.147366,1642429880.658578653,1642429880.1158713687,0.53011,1642429880.665734620,1642429880.1165851261,0.181603
1642429880.720465830,1642429880.1220556072,0.54784,1642429880.729798062,1642429880.1229695826,0.153274,1642429880.730163692,1642429880.1230181024,0.53318,1642429880.745223952,1642429880.1245282771,0.182211,1642429880.745667978,1642429880.1245454718,0.169929,1642429880.755023949,1642429880.1255132747,0.153234,1642429880.758523583,1642429880.1258707884,0.144241,1642429880.765853266,1642429880.1265904957,0.172994
1642429880.820555155,1642429880.1320554897,0.144197,1642429880.829662619,1642429880.1329708542,0.227210,1642429880.830272675,1642429880.1330176810,0.195351,1642429880.845199853,1642429880.1345284425,0.173793,1642429880.845561940,1642429880.1345457620,0.151945,1642429880.855042523,1642429880.1355142924,0.195421,1642429880.858512698,1642429880.1358706811,0.56367,1642429880.865798350,1642429880.1365891711,0.179257
1642429880.920480429,1642429880.1420554856,0.54393,1642429880.929804393,1642429880.1429821411,0.156103,1642429880.930170018,1642429880.1430150496,0.53783,1642429880.945201374,1642429880.1445304547,0.173653,1642429880.945565930,1642429880.1445452619,0.168436,1642429880.955065985,1642429880.1455130034,0.150890,1642429880.958458784,1642429880.1458639418,0.142761,1642429880.965806623,1642429880.1465891850,0.171386
1642429881.020535963,1642429881.1520554463,0.142633,1642429881.029776610,1642429881.1529702480,0.233292,1642429881.030143801,1642429881.1530190946,0.191266,1642429881.045162877,1642429881.1545302201,0.182087,1642429881.045525252,1642429881.1545451582,0.145710,1642429881.055048840,1642429881.1555122433,0.145270,1642429881.058512024,1642429881.1558649161,0.53942,1642429881.065699265,1642429881.1565876859,0.240951
1642429881.120512107,1642429881.1620553745,0.83232,1642429881.129870063,1642429881.1629707274,0.149997,1642429881.130259713,1642429881.1630175060,0.106990,1642429881.145225341,1642429881.1645319645,0.209141,1642429881.145578673,1642429881.1645502065,0.144960,1642429881.155066943,1642429881.1655108646,0.200557,1642429881.158582314,1642429881.1658716640,0.141872,1642429881.165765228,1642429881.1665864776,0.172623
1642429881.220497658,1642429881.1720558742,0.141304,1642429881.229804172,1642429881.1729699821,0.175309,1642429881.230191329,1642429881.1730178278,0.141571,1642429881.245246367,1642429881.1745307867,0.214419,1642429881.245649966,1642429881.1745453301,0.106742,1642429881.255066601,1642429881.1755118569,0.143363,1642429881.258579986,1642429881.1758719257,0.54694,1642429881.265745719,1642429881.1765861656,0.203770
1642429881.320498512,1642429881.1820558468,0.68532,1642429881.329708799,1642429881.1829691510,0.174725,1642429881.330073298,1642429881.1830180070,0.57834,1642429881.345246547,1642429881.1845262487,0.185846,1642429881.345651355,1642429881.1845474254,0.156009,1642429881.355056944,1642429881.1855113845,0.150962,1642429881.358619267,1642429881.1858708863,0.143395,1642429881.365779822,1642429881.1865862898,0.331802
1642429881.420452616,1642429881.1920555085,0.143210,1642429881.429677205,1642429881.1929697645,0.179309,1642429881.430532961,1642429881.1930183293,0.201644,1642429881.445214404,1642429881.1945256503,0.257102,1642429881.445576798,1642429881.1945419619,0.89278,1642429881.455051094,1642429881.1955122309,0.145076,1642429881.458626623,1642429881.1958761980,0.54753,1642429881.465828719,1642429881.1965873546,0.185756
1642429881.520558024,1642429881.2020555933,0.58431,1642429881.529709670,1642429881.2029699562,0.153222,1642429881.530160301,1642429881.2030178896,0.52197,1642429881.545242323,1642429881.2045273423,0.191559,1642429881.545657245,1642429881.2045435610,0.143533,1642429881.554994669,1642429881.2055115520,0.203553,1642429881.558643267,1642429881.2058764732,0.141850,1642429881.565523202,1642429881.2065847656,0.220529
1642429881.620466693,1642429881.2120557262,0.141729,1642429881.629789860,1642429881.2129705456,0.229415,1642429881.630152962,1642429881.2130187849,0.215751,1642429881.645260009,1642429881.2145271207,0.175838,1642429881.645697942,1642429881.2145433614,0.150131,1642429881.654967215,1642429881.2155094865,0.145493,1642429881.658462450,1642429881.2158654751,0.54027,1642429881.665739161,1642429881.2165847220,0.178419
1642429881.720513309,1642429881.2220556026,0.54778,1642429881.729846380,1642429881.2229700224,0.151308,1642429881.730236656,1642429881.2230194675,0.53582,1642429881.745276571,1642429881.2245266253,0.176581,1642429881.745731148,1642429881.2245431981,0.140249,1642429881.754982650,1642429881.2255116857,0.151807,1642429881.758585220,1642429881.2258752257,0.141979,1642429881.765791653,1642429881.2265862695,0.217452
1642429881.820470123,1642429881.2320556033,0.142196,1642429881.829768900,1642429881.2329701549,0.194100,1642429881.830135592,1642429881.2330183596,0.142758,1642429881.845263453,1642429881.2345265888,0.172416,1642429881.845684813,1642429881.2345421754,0.63274,1642429881.854994031,1642429881.2355123808,0.144368,1642429881.858596083,1642429881.2358749247,0.53231,1642429881.865840045,1642429881.2365858007,0.178155
1642429881.920608304,1642429881.2420559440,0.54128,1642429881.929814876,1642429881.2429706583,0.197766,1642429881.930495915,1642429881.2430164271,0.56107,1642429881.945399248,1642429881.2445260471,0.172700,1642429881.945818475,1642429881.2445438520,0.143604,1642429881.955098579,1642429881.2455094658,0.149960,1642429881.958716762,1642429881.2458760044,0.141173,1642429881.965871927,1642429881.2465863912,0.169754
1642429882.020525719,1642429882.2520556389,0.142364,1642429882.029799328,1642429882.2529703796,0.177485,1642429882.030169524,1642429882.2530195089,0.142170,1642429882.045266854,1642429882.2545267004,0.195904,1642429882.045685670,1642429882.2545432400,0.134552,1642429882.055080336,1642429882.2555125046,0.147156,1642429882.058621518,1642429882.2558795750,0.53687,1642429882.065769474,1642429882.2565868007,0.206779
1642429882.120492000,1642429882.2620556643,0.91777,1642429882.129644573,1642429882.2629704121,0.151404,1642429882.130346681,1642429882.2630188351,0.53205,1642429882.145314247,1642429882.2645270260,0.223948,1642429882.145765794,1642429882.2645436936,0.142945,1642429882.155088148,1642429882.2655121725,0.194847,1642429882.158477736,1642429882.2658679828,0.185535,1642429882.165724791,1642429882.2665867464,0.171229
1642429882.220509298,1642429882.2720561464,0.141807,1642429882.229766959,1642429882.2729701831,0.174054,1642429882.230403831,1642429882.2730194700,0.139789,1642429882.245252317,1642429882.2745267084,0.249881,1642429882.245667540,1642429882.2745421743,0.68085,1642429882.255044183,1642429882.2755105521,0.147059,1642429882.258600334,1642429882.2758776938,0.53810,1642429882.265707669,1642429882.2765811848,0.178017
1642429882.320495177,1642429882.2820556485,0.54246,1642429882.329825026,1642429882.2829696676,0.148276,1642429882.330310973,1642429882.2830180121,0.53525,1642429882.345223922,1642429882.2845271074,0.174570,1642429882.345575321,1642429882.2845419752,0.140905,1642429882.355037836,1642429882.2855125425,0.150544,1642429882.358569943,1642429882.2858680492,0.141312,1642429882.365814818,1642429882.2865870741,0.183263
1642429882.420483526,1642429882.2920554174,0.141668,1642429882.429680883,1642429882.2929686316,0.177724,1642429882.430040409,1642429882.2930181945,0.141873,1642429882.445191964,1642429882.2945268522,0.293580,1642429882.445655900,1642429882.2945430466,0.65029,1642429882.455064356,1642429882.2955131848,0.173314,1642429882.458532197,1642429882.2958662349,0.61016,1642429882.465705804,1642429882.2965851485,0.174930
1642429882.520493341,1642429882.3020557318,0.55069,1642429882.529519937,1642429882.3029569872,0.152129,1642429882.530416721,1642429882.3030239161,0.54543,1642429882.545256819,1642429882.3045261340,0.174158,1642429882.545736424,1642429882.3045423831,0.141303,1642429882.555015096,1642429882.3055099213,0.149318,1642429882.558484674,1642429882.3058715398,0.141234,1642429882.565810510,1642429882.3065897777,0.199068
1642429882.620492934,1642429882.3120555544,0.140649,1642429882.629820746,1642429882.3129705518,0.180654,1642429882.630268666,1642429882.3130188037,0.191184,1642429882.645236353,1642429882.3145268993,0.234917,1642429882.645589392,1642429882.3145424273,0.62626,1642429882.655092205,1642429882.3155163864,0.148219,1642429882.658564904,1642429882.3158762655,0.78530,1642429882.665733541,1642429882.3165852438,0.179742
1642429882.720478158,1642429882.3220553315,0.57348,1642429882.729839478,1642429882.3229759569,0.203103,1642429882.730222448,1642429882.3230160562,0.57950,1642429882.745227717,1642429882.3245264892,0.175849,1642429882.745581020,1642429882.3245423144,0.182507,1642429882.755027227,1642429882.3255106005,0.151432,1642429882.758503909,1642429882.3258680302,0.143021,1642429882.765737463,1642429882.3265872433,0.175489
1642429882.820497903,1642429882.3320561427,0.143000,1642429882.829796420,1642429882.3329744491,0.177796,1642429882.830200962,1642429882.3330162632,0.141818,1642429882.845224264,1642429882.3345258507,0.196483,1642429882.845576124,1642429882.3345426632,0.70183,1642429882.855024792,1642429882.3355104775,0.146740,1642429882.858549758,1642429882.3358679143,0.53793,1642429882.865735288,1642429882.3365871017,0.177719
1642429882.920459615,1642429882.3420533158,0.54277,1642429882.929842861,1642429882.3429756444,0.151737,1642429882.930235392,1642429882.3430175861,0.52523,1642429882.945226107,1642429882.3445267096,0.174627,1642429882.945584130,1642429882.3445422543,0.143409,1642429882.955025325,1642429882.3455127471,0.148058,1642429882.958535576,1642429882.3458667875,0.192642,1642429882.965934661,1642429882.3466008116,0.179011
1642429883.020484991,1642429883.3520553667,0.141241,1642429883.029847587,1642429883.3529760984,0.178293,1642429883.030240807,1642429883.3530172199,0.141625,1642429883.045301957,1642429883.3545262055,0.230776,1642429883.045734836,1642429883.3545423909,0.72933,1642429883.055021883,1642429883.3555108799,0.146431,1642429883.058543873,1642429883.3558665547,0.52502,1642429883.065816148,1642429883.3566010342,0.176989
1642429883.120489543,1642429883.3620555450,0.53111,1642429883.129831716,1642429883.3629704033,0.150726,1642429883.130228245,1642429883.3630168273,0.52264,1642429883.145206727,1642429883.3645264501,0.175081,1642429883.145559234,1642429883.3645430957,0.144392,1642429883.154909276,1642429883.3654966614,0.196689,1642429883.158515597,1642429883.3658655214,0.142571,1642429883.165846288,1642429883.3666013387,0.266212
1642429883.220438518,1642429883.3720508088,0.140254,1642429883.229762663,1642429883.3729692983,0.195636,1642429883.230183374,1642429883.3730199627,0.142320,1642429883.245234408,1642429883.3745266025,0.369994,1642429883.245645231,1642429883.3745431613,0.109265,1642429883.254945548,1642429883.3754970981,0.145980,1642429883.258570245,1642429883.3758663233,0.52279,1642429883.265827505,1642429883.3766017169,0.201710
1642429883.320492007,1642429883.3820556113,0.101573,1642429883.329737537,1642429883.3829695253,0.153801,1642429883.330241348,1642429883.3830206632,0.53777,1642429883.345286650,1642429883.3845259048,0.169641,1642429883.345688895,1642429883.3845421466,0.143862,1642429883.354989210,1642429883.3854936748,0.157860,1642429883.358534331,1642429883.3858673964,0.142148,1642429883.365752685,1642429883.3865883423,0.277601
1642429883.420516329,1642429883.3920561155,0.141789,1642429883.429644489,1642429883.3929676185,0.193818,1642429883.430306347,1642429883.3930213138,0.139778,1642429883.445281661,1642429883.3945258323,0.221299,1642429883.445700215,1642429883.3945420638,0.112002,1642429883.454955673,1642429883.3954952695,0.148026,1642429883.458471580,1642429883.3958689439,0.54042,1642429883.465780838,1642429883.3965878117,0.230742
1642429883.520471017,1642429883.4020552027,0.159958,1642429883.529778681,1642429883.4029685006,0.153377,1642429883.530195638,1642429883.4030182752,0.52863,1642429883.545296163,1642429883.4045259745,0.172297,1642429883.545721874,1642429883.4045427990,0.143247,1642429883.554883230,1642429883.4054950290,0.154932,1642429883.558528050,1642429883.4058707195,0.143482,1642429883.565734327,1642429883.4065893567,0.222764
1642429883.620483674,1642429883.4120557490,0.142140,1642429883.629831658,1642429883.4129689845,0.227753,1642429883.630227171,1642429883.4130182713,0.196127,1642429883.645298534,1642429883.4145261980,0.190040,1642429883.645716324,1642429883.4145435037,0.150211,1642429883.654917057,1642429883.4154941624,0.148263,1642429883.658491819,1642429883.4158682423,0.53475,1642429883.665740569,1642429883.4165893851,0.173726
1642429883.720497338,1642429883.4220562009,0.52639,1642429883.729740440,1642429883.4229687331,0.151691,1642429883.730156958,1642429883.4230187152,0.52791,1642429883.745252422,1642429883.4245270940,0.226586,1642429883.745676426,1642429883.4245436084,0.141614,1642429883.754864347,1642429883.4254857948,0.156387,1642429883.758478721,1642429883.4258658874,0.213978,1642429883.765745875,1642429883.4265897106,0.171808
1642429883.820488658,1642429883.025586143,0.142896,1642429883.829563728,1642429883.034609573,0.228568,1642429883.830308577,1642429883.035251839,0.143673,1642429883.845251181,1642429883.050301593,0.246439,1642429883.845667901,1642429883.050467114,0.176599,1642429883.855138304,1642429883.060233987,0.180804,1642429883.858555104,1642429883.063772360,0.57140,1642429883.865760045,1642429883.070932305,0.178683
1642429883.920483521,1642429883.125586048,0.56959,1642429883.929771004,1642429883.134663679,0.151127,1642429883.930176993,1642429883.135240967,0.54338,1642429883.945244394,1642429883.150294570,0.171433,1642429883.945726367,1642429883.150467757,0.142936,1642429883.955107755,1642429883.160201385,0.203813,1642429883.958566072,1642429883.163774963,0.143351,1642429883.965657064,1642429883.170905112,0.268398
1642429884.020499923,1642429884.225596558,0.143919,1642429884.029845166,1642429884.234735051,0.174021,1642429884.030504474,1642429884.235207820,0.143001,1642429884.045230785,1642429884.250304311,0.233422,1642429884.045587147,1642429884.250467508,0.152984,1642429884.055117669,1642429884.260220275,0.145339,1642429884.058549092,1642429884.263793677,0.53736,1642429884.065650360,1642429884.270910607,0.177403
1642429884.120489770,1642429884.325586146,0.60525,1642429884.129759709,1642429884.334733291,0.151590,1642429884.130164586,1642429884.335220807,0.52860,1642429884.145238290,1642429884.350297946,0.227810,1642429884.145589095,1642429884.350466906,0.139529,1642429884.155128060,1642429884.360225477,0.160293,1642429884.158568468,1642429884.363795459,0.143974,1642429884.165664241,1642429884.370908668,0.175587
1642429884.220485619,1642429884.425589581,0.141281,1642429884.229772577,1642429884.434738656,0.176070,1642429884.230173425,1642429884.435207409,0.141525,1642429884.245240462,1642429884.450292613,0.179656,1642429884.245645407,1642429884.450464218,0.55709,1642429884.255105091,1642429884.460196174,0.149975,1642429884.258585354,1642429884.463775937,0.54895,1642429884.265656912,1642429884.470914395,0.207004
1642429884.320464183,1642429884.525586726,0.108596,1642429884.329779308,1642429884.534737119,0.178576,1642429884.330421240,1642429884.535211979,0.59082,1642429884.345287019,1642429884.550294424,0.180443,1642429884.345713943,1642429884.550466080,0.148921,1642429884.355115664,1642429884.560220086,0.159097,1642429884.358517518,1642429884.563743079,0.151641,1642429884.365741971,1642429884.570901773,0.216880
1642429884.420471980,1642429884.625590176,0.153710,1642429884.429688959,1642429884.634730707,0.183933,1642429884.430061989,1642429884.635213601,0.147923,1642429884.445280820,1642429884.650290362,0.174366,1642429884.445692086,1642429884.650462993,0.149461,1642429884.455110518,1642429884.660219019,0.144581,1642429884.458506756,1642429884.663735777,0.53069,1642429884.465786042,1642429884.670915638,0.176169
1642429884.520479165,1642429884.725586554,0.54242,1642429884.529787763,1642429884.734734197,0.175656,1642429884.530162750,1642429884.735214422,0.59654,1642429884.545314109,1642429884.750293336,0.233470,1642429884.545729792,1642429884.750466608,0.146360,1642429884.555132550,1642429884.760212259,0.256795,1642429884.558506597,1642429884.763742172,0.169948,1642429884.565657849,1642429884.770912198,0.287315
1642429884.620532784,1642429884.825589542,0.142686,1642429884.629804181,1642429884.834729980,0.221851,1642429884.630178876,1642429884.835215444,0.153535,1642429884.645219027,1642429884.850296080,0.228475,1642429884.645575728,1642429884.850464821,0.65038,1642429884.655145420,1642429884.860222825,0.148917,1642429884.658510801,1642429884.863740429,0.54682,1642429884.665794089,1642429884.870925565,0.189295
1642429884.720477136,1642429884.925588121,0.55832,1642429884.729715442,1642429884.934736727,0.154825,1642429884.730220577,1642429884.935224125,0.56356,1642429884.745231037,1642429884.950285210,0.177016,1642429884.745587457,1642429884.950465743,0.143394,1642429884.755126474,1642429884.960227243,0.152581,1642429884.758520710,1642429884.963742270,0.142835,1642429884.765689496,1642429884.970805967,0.172134
1642429884.820439122,1642429884.1025589484,0.141024,1642429884.829788424,1642429884.1034734533,0.172351,1642429884.830185733,1642429884.1035215288,0.244642,1642429884.845218950,1642429884.1050293616,0.246994,1642429884.845583421,1642429884.1050464919,0.67582,1642429884.855201097,1642429884.1060227623,0.148653,1642429884.858597488,1642429884.1063810135,0.52848,1642429884.865715713,1642429884.1070816515,0.189832
1642429884.920506366,1642429884.1125587553,0.55944,1642429884.929699794,1642429884.1134729732,0.152224,1642429884.930138052,1642429884.1135216764,0.53113,1642429884.945183129,1642429884.1150289277,0.216603,1642429884.945547180,1642429884.1150462281,0.141304,1642429884.955125250,1642429884.1160234367,0.182322,1642429884.958526132,1642429884.1163707577,0.141983,1642429884.965768494,1642429884.1170924168,0.170548
1642429885.020487015,1642429885.1225587918,0.142447,1642429885.029725602,1642429885.1234730681,0.176553,1642429885.030165451,1642429885.1235210754,0.195865,1642429885.045201626,1642429885.1250295978,0.256586,1642429885.045672910,1642429885.1250466257,0.70516,1642429885.055154226,1642429885.1260210882,0.146620,1642429885.058508808,1642429885.1263686960,0.54066,1642429885.065831353,1642429885.1270928919,0.227920
1642429885.120455763,1642429885.1325587197,0.57152,1642429885.129731500,1642429885.1334732199,0.150011,1642429885.130170225,1642429885.1335225725,0.53511,1642429885.145200677,1642429885.1350299659,0.173388,1642429885.145673950,1642429885.1350453392,0.141872,1642429885.155138225,1642429885.1360205752,0.153195,1642429885.158498854,1642429885.1363668774,0.141642,1642429885.165828803,1642429885.1370930089,0.230628
1642429885.220395741,1642429885.1425537575,0.141434,1642429885.229735859,1642429885.1434730525,0.176526,1642429885.230157406,1642429885.1435211583,0.190489,1642429885.245189844,1642429885.1450292234,0.179476,1642429885.245638556,1642429885.1450455189,0.70849,1642429885.255136921,1642429885.1460199366,0.143918,1642429885.258531995,1642429885.1463712652,0.53802,1642429885.265762536,1642429885.1470930892,0.177304
1642429885.320470572,1642429885.1525569558,0.54941,1642429885.329816939,1642429885.1534725586,0.151473,1642429885.330190199,1642429885.1535211465,0.54652,1642429885.345204835,1642429885.1550301017,0.173467,1642429885.345680842,1642429885.1550464593,0.192976,1642429885.355151964,1642429885.1560224263,0.153101,1642429885.358549695,1642429885.1563740283,0.142321,1642429885.365827307,1642429885.1570922642,0.206248
1642429885.420447670,1642429885.1625587537,0.143320,1642429885.429779329,1642429885.1634726161,0.180314,1642429885.430181621,1642429885.1635209553,0.193942,1642429885.445186344,1642429885.1650298481,0.225518,1642429885.445654044,1642429885.1650450476,0.68801,1642429885.455167834,1642429885.1660243515,0.171284,1642429885.458598332,1642429885.1663806971,0.58703,1642429885.465824854,1642429885.1670925924,0.175664
1642429885.520450036,1642429885.1725587084,0.56097,1642429885.529731109,1642429885.1734728123,0.150610,1642429885.530161257,1642429885.1735208934,0.53236,1642429885.545190744,1642429885.1750298958,0.182041,1642429885.545669753,1642429885.1750455148,0.151853,1642429885.555113129,1642429885.1760194342,0.160502,1642429885.558514304,1642429885.1763692906,0.142679,1642429885.565942633,1642429885.1771042116,0.174539
1642429885.620451175,1642429885.1825586718,0.147734,1642429885.629724505,1642429885.1834729482,0.226071,1642429885.630148347,1642429885.1835210943,0.141031,1642429885.645199449,1642429885.1850298351,0.228817,1642429885.645662522,1642429885.1850463816,0.173210,1642429885.655137089,1642429885.1860209815,0.145254,1642429885.658534336,1642429885.1863721621,0.54258,1642429885.665917093,1642429885.1871005791,0.238488
1642429885.720454088,1642429885.1925585006,0.81376,1642429885.729751802,1642429885.1934727923,0.150675,1642429885.730130082,1642429885.1935217025,0.53011,1642429885.745190092,1642429885.1950296676,0.220906,1642429885.745658044,1642429885.1950452502,0.138903,1642429885.755135169,1642429885.1960220391,0.155326,1642429885.758549471,1642429885.1963721164,0.143030,1642429885.766003586,1642429885.1971043683,0.175877
1642429885.820443693,1642429885.2025586417,0.142010,1642429885.829736574,1642429885.2034729071,0.175340,1642429885.830174869,1642429885.2035216631,0.141946,1642429885.845198278,1642429885.2050299110,0.239992,1642429885.845669201,1642429885.2050462940,0.69625,1642429885.855143702,1642429885.2060213731,0.146122,1642429885.858569571,1642429885.2063692210,0.53849,1642429885.865996938,1642429885.2071044395,0.238974
1642429885.920461436,1642429885.2125590405,0.58244,1642429885.929751621,1642429885.2134728732,0.150846,1642429885.930126895,1642429885.2135214913,0.53565,1642429885.945195271,1642429885.2150302229,0.175780,1642429885.945669024,1642429885.2150456031,0.167964,1642429885.955142309,1642429885.2160219096,0.155980,1642429885.958518188,1642429885.2163683909,0.149438,1642429885.966024997,1642429885.2171043808,0.230000
1642429886.020455436,1642429886.2225588022,0.149807,1642429886.029730449,1642429886.2234725248,0.181752,1642429886.030148991,1642429886.2235210293,0.154103,1642429886.045189677,1642429886.2250286735,0.196267,1642429886.045661626,1642429886.2250453022,0.133597,1642429886.055156050,1642429886.2260227961,0.206048,1642429886.058544605,1642429886.2263704110,0.58292,1642429886.066024227,1642429886.2271045530,0.177263
1642429886.120420497,1642429886.2325540233,0.53781,1642429886.131832878,1642429886.2337117079,0.148613,1642429886.132260088,1642429886.2337122496,0.53463,1642429886.145191071,1642429886.2350297317,0.178249,1642429886.145656047,1642429886.2350464133,0.206806,1642429886.155145841,1642429886.2360230315,0.156061,1642429886.158564321,1642429886.2363704781,0.142864,1642429886.166071677,1642429886.2371041258,0.168263
1642429886.220443556,1642429886.2425542640,0.140561,1642429886.229694192,1642429886.2434728216,0.172483,1642429886.230095098,1642429886.2435176148,0.184351,1642429886.245199844,1642429886.2450304505,0.204804,1642429886.245664011,1642429886.2450465220,0.116762,1642429886.255116332,1642429886.2460190694,0.145502,1642429886.258515745,1642429886.2463690786,0.52829,1642429886.266027209,1642429886.2471045369,0.237091
1642429886.320420510,1642429886.2525542206,0.99936,1642429886.329776323,1642429886.2534729235,0.148514,1642429886.330163932,1642429886.2535175561,0.54385,1642429886.345183817,1642429886.2550286593,0.218322,1642429886.345652741,1642429886.2550474808,0.143533,1642429886.355130491,1642429886.2560194855,0.193521,1642429886.358543983,1642429886.2563683277,0.142585,1642429886.366023102,1642429886.2571042365,0.276587
1642429886.420448373,1642429886.2625586832,0.141568,1642429886.429710742,1642429886.2634729740,0.286184,1642429886.430108540,1642429886.2635173206,0.196798,1642429886.445169724,1642429886.2650287098,0.176575,1642429886.445625715,1642429886.2650462914,0.70932,1642429886.455122005,1642429886.2660198634,0.146167,1642429886.458525627,1642429886.2663692573,0.52909,1642429886.466005330,1642429886.2671042355,0.178138
1642429886.520406987,1642429886.2725543017,0.53137,1642429886.529710682,1642429886.2734731815,0.152099,1642429886.530128417,1642429886.2735178901,0.53209,1642429886.545176424,1642429886.2750284562,0.172351,1642429886.545646873,1642429886.2750460404,0.144252,1642429886.555133416,1642429886.2760207089,0.151026,1642429886.558465855,1642429886.2763666660,0.141568,1642429886.566012294,1642429886.2771049725,0.240437
1642429886.620516068,1642429886.2825591287,0.141794,1642429886.629694451,1642429886.2834729153,0.178640,1642429886.630069878,1642429886.2835172295,0.147528,1642429886.645274710,1642429886.2850285597,0.200156,1642429886.645690436,1642429886.2850454016,0.117905,1642429886.655179327,1642429886.2860194344,0.145351,1642429886.658463174,1642429886.2863697529,0.101953,1642429886.665961839,1642429886.2871046030,0.233777
1642429886.720434943,1642429886.2925586349,0.103658,1642429886.729699768,1642429886.2934726463,0.159211,1642429886.730100476,1642429886.2935173013,0.56270,1642429886.745082292,1642429886.2950167626,0.222725,1642429886.745452947,1642429886.2950396676,0.145609,1642429886.755081870,1642429886.2960193149,0.198018,1642429886.758499520,1642429886.2963739452,0.143010,1642429886.765803926,1642429886.2970922989,0.267679
